 ,Area,Mean,Min,Max
3898,1,255,255,255
3899,5,255,255,255
3900,4,255,255,255
3901,4,255,255,255
3902,3374,255,255,255
3903,5,255,255,255
3904,27,255,255,255
3905,28,255,255,255
3906,1,255,255,255
3907,3,255,255,255
3908,19,255,255,255
3909,1,255,255,255
3910,7,255,255,255
3911,1,255,255,255
3912,1,255,255,255
3913,2,255,255,255
3914,10,255,255,255
3915,1,255,255,255
3916,1,255,255,255
3917,100,255,255,255
3918,4,255,255,255
3919,6,255,255,255
3920,1,255,255,255
3921,2,255,255,255
3922,1,255,255,255
3923,5,255,255,255
3924,8,255,255,255
3925,2,255,255,255
3926,3,255,255,255
3927,5,255,255,255
3928,11,255,255,255
3929,2,255,255,255
3930,6,255,255,255
3931,22,255,255,255
3932,1,255,255,255
3933,1,255,255,255
3934,1,255,255,255
3935,6,255,255,255
3936,1,255,255,255
3937,4,255,255,255
3938,16,255,255,255
3939,4,255,255,255
3940,2,255,255,255
3941,1,255,255,255
3942,11,255,255,255
3943,18,255,255,255
3944,4,255,255,255
3945,8,255,255,255
3946,2,255,255,255
3947,13,255,255,255
3948,11,255,255,255
3949,22,255,255,255
3950,2,255,255,255
3951,6,255,255,255
3952,1,255,255,255
3953,4,255,255,255
3954,42,255,255,255
3955,33,255,255,255
3956,2,255,255,255
3957,13,255,255,255
3958,20,255,255,255
3959,1,255,255,255
3960,1,255,255,255
3961,3,255,255,255
3962,2,255,255,255
3963,1,255,255,255
3964,7,255,255,255
3965,1,255,255,255
3966,7,255,255,255
3967,5,255,255,255
3968,25,255,255,255
3969,16,255,255,255
3970,1,255,255,255
3971,18,255,255,255
3972,1,255,255,255
3973,84,255,255,255
3974,5,255,255,255
3975,1,255,255,255
3976,1,255,255,255
3977,1,255,255,255
3978,3,255,255,255
3979,2,255,255,255
3980,3,255,255,255
3981,2,255,255,255
3982,1,255,255,255
3983,14,255,255,255
3984,1,255,255,255
3985,7,255,255,255
3986,2,255,255,255
3987,5,255,255,255
3988,1,255,255,255
3989,1,255,255,255
3990,85,255,255,255
3991,2,255,255,255
3992,1,255,255,255
3993,16,255,255,255
3994,17,255,255,255
3995,6,255,255,255
3996,26,255,255,255
3997,2,255,255,255
3998,1,255,255,255
3999,2,255,255,255
4000,7,255,255,255
4001,6,255,255,255
4002,8,255,255,255
4003,142,255,255,255
4004,18,255,255,255
4005,9,255,255,255
4006,10,255,255,255
4007,1,255,255,255
4008,12,255,255,255
4009,1,255,255,255
4010,10,255,255,255
4011,62,255,255,255
4012,6,255,255,255
4013,1,255,255,255
4014,352,255,255,255
4015,2,255,255,255
4016,1,255,255,255
4017,2,255,255,255
4018,6,255,255,255
4019,7,255,255,255
4020,4,255,255,255
4021,3,255,255,255
4022,16,255,255,255
4023,1,255,255,255
4024,3,255,255,255
4025,2,255,255,255
4026,24,255,255,255
4027,2,255,255,255
4028,1,255,255,255
4029,40,255,255,255
4030,52,255,255,255
4031,5,255,255,255
4032,7,255,255,255
4033,5,255,255,255
4034,2,255,255,255
4035,17,255,255,255
4036,6,255,255,255
4037,1,255,255,255
4038,55,255,255,255
4039,20,255,255,255
4040,7,255,255,255
4041,2,255,255,255
4042,10,255,255,255
4043,1,255,255,255
4044,2,255,255,255
4045,14,255,255,255
4046,1,255,255,255
4047,1,255,255,255
4048,21,255,255,255
4049,3,255,255,255
4050,6,255,255,255
4051,1,255,255,255
4052,12,255,255,255
4053,1,255,255,255
4054,3,255,255,255
4055,11,255,255,255
4056,3,255,255,255
4057,1,255,255,255
4058,1,255,255,255
4059,8,255,255,255
4060,81,255,255,255
4061,17,255,255,255
4062,2,255,255,255
4063,35,255,255,255
4064,29,255,255,255
4065,1,255,255,255
4066,34,255,255,255
4067,3,255,255,255
4068,20,255,255,255
4069,1,255,255,255
4070,6,255,255,255
4071,12,255,255,255
4072,9,255,255,255
4073,8,255,255,255
4074,6,255,255,255
4075,1,255,255,255
4076,2,255,255,255
4077,2,255,255,255
4078,1,255,255,255
4079,23,255,255,255
4080,3,255,255,255
4081,1,255,255,255
4082,8,255,255,255
4083,2,255,255,255
4084,9,255,255,255
4085,1,255,255,255
4086,1,255,255,255
4087,1,255,255,255
4088,9,255,255,255
4089,2,255,255,255
4090,1,255,255,255
4091,1,255,255,255
4092,2,255,255,255
4093,2,255,255,255
4094,8,255,255,255
4095,89,255,255,255
4096,6,255,255,255
4097,4,255,255,255
4098,30,255,255,255
4099,1,255,255,255
4100,1,255,255,255
4101,9,255,255,255
4102,2,255,255,255
4103,6,255,255,255
4104,1,255,255,255
4105,1,255,255,255
4106,1,255,255,255
4107,8,255,255,255
4108,2,255,255,255
4109,5,255,255,255
4110,2,255,255,255
4111,6,255,255,255
4112,2,255,255,255
4113,3,255,255,255
4114,5,255,255,255
4115,1,255,255,255
4116,1,255,255,255
4117,1,255,255,255
4118,1,255,255,255
4119,3,255,255,255
4120,55,255,255,255
4121,7,255,255,255
4122,20,255,255,255
4123,1,255,255,255
4124,1,255,255,255
4125,1,255,255,255
4126,1,255,255,255
4127,5,255,255,255
4128,56,255,255,255
4129,11,255,255,255
4130,3,255,255,255
4131,1,255,255,255
4132,1,255,255,255
4133,1,255,255,255
4134,2,255,255,255
4135,27,255,255,255
4136,3,255,255,255
4137,278,255,255,255
4138,4,255,255,255
4139,1,255,255,255
4140,2,255,255,255
4141,1,255,255,255
4142,1,255,255,255
4143,2,255,255,255
4144,1,255,255,255
4145,1,255,255,255
4146,1,255,255,255
4147,17,255,255,255
4148,1,255,255,255
4149,5,255,255,255
4150,11,255,255,255
4151,1,255,255,255
4152,34,255,255,255
4153,2,255,255,255
4154,16,255,255,255
4155,28,255,255,255
4156,3,255,255,255
4157,51,255,255,255
4158,14,255,255,255
4159,2,255,255,255
4160,2,255,255,255
4161,3,255,255,255
4162,6,255,255,255
4163,6,255,255,255
4164,1,255,255,255
4165,11,255,255,255
4166,4,255,255,255
4167,7,255,255,255
4168,3,255,255,255
4169,1,255,255,255
4170,1,255,255,255
4171,47,255,255,255
4172,6,255,255,255
4173,1,255,255,255
4174,15,255,255,255
4175,1,255,255,255
4176,12,255,255,255
4177,1,255,255,255
4178,3,255,255,255
4179,1,255,255,255
4180,3,255,255,255
4181,193,255,255,255
4182,1,255,255,255
4183,2,255,255,255
4184,99,255,255,255
4185,1,255,255,255
4186,29,255,255,255
4187,6,255,255,255
4188,3,255,255,255
4189,1,255,255,255
4190,6,255,255,255
4191,6,255,255,255
4192,8,255,255,255
4193,1,255,255,255
4194,1,255,255,255
4195,29,255,255,255
4196,6,255,255,255
4197,5,255,255,255
4198,3,255,255,255
4199,2,255,255,255
4200,9,255,255,255
4201,12,255,255,255
4202,3,255,255,255
4203,5,255,255,255
4204,1,255,255,255
4205,1,255,255,255
4206,4,255,255,255
4207,8,255,255,255
4208,1,255,255,255
4209,3,255,255,255
4210,1,255,255,255
4211,2,255,255,255
4212,88,255,255,255
4213,4,255,255,255
4214,15,255,255,255
4215,4,255,255,255
4216,14,255,255,255
4217,1,255,255,255
4218,1,255,255,255
4219,1,255,255,255
4220,5,255,255,255
4221,1,255,255,255
4222,3,255,255,255
4223,2,255,255,255
4224,2,255,255,255
4225,1,255,255,255
4226,2,255,255,255
4227,31,255,255,255
4228,10,255,255,255
4229,4,255,255,255
4230,1,255,255,255
4231,1,255,255,255
4232,9,255,255,255
4233,7,255,255,255
4234,6,255,255,255
4235,9,255,255,255
4236,1,255,255,255
4237,3,255,255,255
4238,2,255,255,255
4239,9,255,255,255
4240,4,255,255,255
4241,9,255,255,255
4242,5,255,255,255
4243,3,255,255,255
4244,1,255,255,255
4245,4,255,255,255
4246,12,255,255,255
4247,1,255,255,255
4248,1,255,255,255
4249,2,255,255,255
4250,2,255,255,255
4251,1,255,255,255
4252,16,255,255,255
4253,1,255,255,255
4254,11,255,255,255
4255,1244,255,255,255
4256,21,255,255,255
4257,11,255,255,255
4258,1,255,255,255
4259,22,255,255,255
4260,8,255,255,255
4261,1,255,255,255
4262,4,255,255,255
4263,3,255,255,255
4264,2,255,255,255
4265,13,255,255,255
4266,1,255,255,255
4267,1,255,255,255
4268,2,255,255,255
4269,7,255,255,255
4270,3,255,255,255
4271,28,255,255,255
4272,3,255,255,255
4273,4,255,255,255
4274,37,255,255,255
4275,74,255,255,255
4276,13,255,255,255
4277,38,255,255,255
4278,76,255,255,255
4279,2,255,255,255
4280,4,255,255,255
4281,15,255,255,255
4282,4,255,255,255
4283,6,255,255,255
4284,19,255,255,255
4285,1,255,255,255
4286,35,255,255,255
4287,10,255,255,255
4288,5,255,255,255
4289,161,255,255,255
4290,15,255,255,255
4291,2,255,255,255
4292,7,255,255,255
4293,100,255,255,255
4294,1,255,255,255
4295,17,255,255,255
4296,13,255,255,255
4297,2,255,255,255
4298,4,255,255,255
4299,1,255,255,255
4300,10,255,255,255
4301,5,255,255,255
4302,1,255,255,255
4303,11,255,255,255
4304,5,255,255,255
4305,1,255,255,255
4306,1,255,255,255
4307,5,255,255,255
4308,9,255,255,255
4309,12,255,255,255
4310,5,255,255,255
4311,7,255,255,255
4312,6,255,255,255
4313,3,255,255,255
4314,6,255,255,255
4315,2,255,255,255
4316,1,255,255,255
4317,1,255,255,255
4318,2,255,255,255
4319,1,255,255,255
4320,1,255,255,255
4321,14,255,255,255
4322,2,255,255,255
4323,1,255,255,255
4324,32,255,255,255
4325,2,255,255,255
4326,38,255,255,255
4327,2,255,255,255
4328,8,255,255,255
4329,104,255,255,255
4330,1,255,255,255
4331,1,255,255,255
4332,1,255,255,255
4333,2,255,255,255
4334,1,255,255,255
4335,70,255,255,255
4336,2,255,255,255
4337,22,255,255,255
4338,15,255,255,255
4339,59,255,255,255
4340,12,255,255,255
4341,3,255,255,255
4342,6,255,255,255
4343,22,255,255,255
4344,44,255,255,255
4345,3,255,255,255
4346,1,255,255,255
4347,4,255,255,255
4348,199,255,255,255
4349,2,255,255,255
4350,1,255,255,255
4351,4,255,255,255
4352,1,255,255,255
4353,29,255,255,255
4354,4,255,255,255
4355,6,255,255,255
4356,1,255,255,255
4357,97,255,255,255
4358,4,255,255,255
4359,42,255,255,255
4360,2,255,255,255
4361,15,255,255,255
4362,3,255,255,255
4363,1,255,255,255
4364,3,255,255,255
4365,1,255,255,255
4366,6,255,255,255
4367,12,255,255,255
4368,7,255,255,255
4369,6,255,255,255
4370,5,255,255,255
4371,24,255,255,255
4372,4,255,255,255
4373,9,255,255,255
4374,3,255,255,255
4375,2,255,255,255
4376,103,255,255,255
4377,5,255,255,255
4378,19,255,255,255
4379,11,255,255,255
4380,2,255,255,255
4381,17,255,255,255
4382,1,255,255,255
4383,53,255,255,255
4384,10,255,255,255
4385,4,255,255,255
4386,56,255,255,255
4387,2,255,255,255
4388,17,255,255,255
4389,4,255,255,255
4390,18,255,255,255
4391,1,255,255,255
4392,6,255,255,255
4393,4,255,255,255
4394,1,255,255,255
4395,3,255,255,255
4396,8,255,255,255
4397,15,255,255,255
4398,1,255,255,255
4399,1,255,255,255
4400,3,255,255,255
4401,11,255,255,255
4402,19,255,255,255
4403,1,255,255,255
4404,4,255,255,255
4405,2,255,255,255
4406,12,255,255,255
4407,16,255,255,255
4408,13,255,255,255
4409,10,255,255,255
4410,19,255,255,255
4411,2,255,255,255
4412,1,255,255,255
4413,3,255,255,255
4414,6,255,255,255
4415,4,255,255,255
4416,30,255,255,255
4417,6,255,255,255
4418,2,255,255,255
4419,105,255,255,255
4420,2,255,255,255
4421,1,255,255,255
4422,1,255,255,255
4423,1,255,255,255
4424,3,255,255,255
4425,1,255,255,255
4426,98,255,255,255
4427,3,255,255,255
4428,1,255,255,255
4429,10,255,255,255
4430,53,255,255,255
4431,1,255,255,255
4432,28,255,255,255
4433,1,255,255,255
4434,4,255,255,255
4435,22,255,255,255
4436,1,255,255,255
4437,1,255,255,255
4438,36,255,255,255
4439,23,255,255,255
4440,1,255,255,255
4441,4,255,255,255
4442,53,255,255,255
4443,185,255,255,255
4444,1,255,255,255
4445,3,255,255,255
4446,12,255,255,255
4447,4,255,255,255
4448,158,255,255,255
4449,3,255,255,255
4450,2,255,255,255
4451,1,255,255,255
4452,6,255,255,255
4453,8,255,255,255
4454,1,255,255,255
4455,6,255,255,255
4456,4,255,255,255
4457,8,255,255,255
4458,34,255,255,255
4459,2,255,255,255
4460,10,255,255,255
4461,1,255,255,255
4462,1,255,255,255
4463,1,255,255,255
4464,1,255,255,255
4465,4,255,255,255
4466,3,255,255,255
4467,8,255,255,255
4468,1,255,255,255
4469,4,255,255,255
4470,31,255,255,255
4471,2,255,255,255
4472,2,255,255,255
4473,9,255,255,255
4474,10,255,255,255
4475,12,255,255,255
4476,5,255,255,255
4477,6,255,255,255
4478,4,255,255,255
4479,7,255,255,255
4480,9,255,255,255
4481,2,255,255,255
4482,1,255,255,255
4483,15,255,255,255
4484,2,255,255,255
4485,11,255,255,255
4486,9,255,255,255
4487,1,255,255,255
4488,1,255,255,255
4489,6,255,255,255
4490,1,255,255,255
4491,3,255,255,255
4492,1,255,255,255
4493,12,255,255,255
4494,1,255,255,255
4495,2,255,255,255
4496,93,255,255,255
4497,2,255,255,255
4498,2,255,255,255
4499,3,255,255,255
4500,8,255,255,255
4501,21,255,255,255
4502,6,255,255,255
4503,2,255,255,255
4504,10,255,255,255
4505,8,255,255,255
4506,20,255,255,255
4507,1,255,255,255
4508,1,255,255,255
4509,2,255,255,255
4510,1,255,255,255
4511,1,255,255,255
4512,4,255,255,255
4513,3,255,255,255
4514,36,255,255,255
4515,5,255,255,255
4516,25,255,255,255
4517,5,255,255,255
4518,10,255,255,255
4519,2,255,255,255
4520,7,255,255,255
4521,6,255,255,255
4522,7,255,255,255
4523,2,255,255,255
4524,8,255,255,255
4525,1,255,255,255
4526,16,255,255,255
4527,69,255,255,255
4528,21,255,255,255
4529,12,255,255,255
4530,3,255,255,255
4531,3,255,255,255
4532,1,255,255,255
4533,4,255,255,255
4534,6,255,255,255
4535,5,255,255,255
4536,11,255,255,255
4537,3,255,255,255
4538,6,255,255,255
4539,11,255,255,255
4540,11,255,255,255
4541,32,255,255,255
4542,12,255,255,255
4543,6,255,255,255
4544,13,255,255,255
4545,1,255,255,255
4546,2,255,255,255
4547,5,255,255,255
4548,4,255,255,255
4549,5,255,255,255
4550,1,255,255,255
4551,5,255,255,255
4552,9,255,255,255
4553,10,255,255,255
4554,3,255,255,255
4555,6,255,255,255
4556,3,255,255,255
4557,1,255,255,255
4558,9,255,255,255
4559,6,255,255,255
4560,1,255,255,255
4561,93,255,255,255
4562,1,255,255,255
4563,1,255,255,255
4564,12,255,255,255
4565,31,255,255,255
4566,4,255,255,255
4567,4,255,255,255
4568,86,255,255,255
4569,2,255,255,255
4570,2,255,255,255
4571,1,255,255,255
4572,1,255,255,255
4573,23,255,255,255
4574,7,255,255,255
4575,4,255,255,255
4576,1,255,255,255
4577,16,255,255,255
4578,2,255,255,255
4579,2,255,255,255
4580,8,255,255,255
4581,6,255,255,255
4582,334,255,255,255
4583,1,255,255,255
4584,1,255,255,255
4585,5,255,255,255
4586,11,255,255,255
4587,5,255,255,255
4588,7,255,255,255
4589,19,255,255,255
4590,29,255,255,255
4591,4,255,255,255
4592,3,255,255,255
4593,1,255,255,255
4594,4,255,255,255
4595,1,255,255,255
4596,3,255,255,255
4597,4,255,255,255
4598,18,255,255,255
4599,20,255,255,255
4600,37,255,255,255
4601,12,255,255,255
4602,40,255,255,255
4603,7,255,255,255
4604,5,255,255,255
4605,41,255,255,255
4606,14,255,255,255
4607,1,255,255,255
4608,2,255,255,255
4609,1,255,255,255
4610,5,255,255,255
4611,10,255,255,255
4612,6,255,255,255
4613,26,255,255,255
4614,2,255,255,255
4615,1,255,255,255
4616,8,255,255,255
4617,1,255,255,255
4618,4,255,255,255
4619,1,255,255,255
4620,4,255,255,255
4621,13,255,255,255
4622,6,255,255,255
4623,1,255,255,255
4624,5,255,255,255
4625,1,255,255,255
4626,39,255,255,255
4627,6,255,255,255
4628,11,255,255,255
4629,24,255,255,255
4630,4,255,255,255
4631,3,255,255,255
4632,3,255,255,255
4633,56,255,255,255
4634,6,255,255,255
4635,2,255,255,255
4636,2,255,255,255
4637,15,255,255,255
4638,69,255,255,255
4639,9,255,255,255
4640,3,255,255,255
4641,1,255,255,255
4642,2,255,255,255
4643,12,255,255,255
4644,1,255,255,255
4645,1,255,255,255
4646,4,255,255,255
4647,2,255,255,255
4648,46,255,255,255
4649,6,255,255,255
4650,8,255,255,255
4651,1,255,255,255
4652,1,255,255,255
4653,15,255,255,255
4654,54,255,255,255
4655,4,255,255,255
4656,13,255,255,255
4657,1,255,255,255
4658,4,255,255,255
4659,29,255,255,255
4660,63,255,255,255
4661,1,255,255,255
4662,1,255,255,255
4663,1,255,255,255
4664,1,255,255,255
4665,12,255,255,255
4666,66,255,255,255
4667,1,255,255,255
4668,31,255,255,255
4669,1,255,255,255
4670,27,255,255,255
4671,1,255,255,255
4672,4,255,255,255
4673,4,255,255,255
4674,1,255,255,255
4675,44,255,255,255
4676,1,255,255,255
4677,1,255,255,255
4678,11,255,255,255
4679,15,255,255,255
4680,21,255,255,255
4681,1,255,255,255
4682,1,255,255,255
4683,2,255,255,255
4684,21,255,255,255
4685,1,255,255,255
4686,5,255,255,255
4687,34,255,255,255
4688,104,255,255,255
4689,1,255,255,255
4690,2,255,255,255
4691,8,255,255,255
4692,2,255,255,255
4693,30,255,255,255
4694,3,255,255,255
4695,3,255,255,255
4696,1,255,255,255
4697,64,255,255,255
4698,1,255,255,255
4699,1,255,255,255
4700,37,255,255,255
4701,6,255,255,255
4702,11,255,255,255
4703,26,255,255,255
4704,12,255,255,255
4705,4,255,255,255
4706,3,255,255,255
4707,4,255,255,255
4708,1,255,255,255
4709,6,255,255,255
4710,1,255,255,255
4711,18,255,255,255
4712,4,255,255,255
4713,14,255,255,255
4714,18,255,255,255
4715,10,255,255,255
4716,14,255,255,255
4717,1,255,255,255
4718,88,255,255,255
4719,2,255,255,255
4720,15,255,255,255
4721,1,255,255,255
4722,5,255,255,255
4723,1,255,255,255
4724,2,255,255,255
4725,3,255,255,255
4726,5,255,255,255
4727,2,255,255,255
4728,1,255,255,255
4729,1,255,255,255
4730,6,255,255,255
4731,2,255,255,255
4732,1,255,255,255
4733,1,255,255,255
4734,2,255,255,255
4735,41,255,255,255
4736,8,255,255,255
4737,1,255,255,255
4738,69,255,255,255
4739,8,255,255,255
4740,2,255,255,255
4741,2,255,255,255
4742,4,255,255,255
4743,4,255,255,255
4744,4,255,255,255
4745,3,255,255,255
4746,6,255,255,255
4747,1,255,255,255
4748,10,255,255,255
4749,5,255,255,255
4750,1,255,255,255
4751,5,255,255,255
4752,1,255,255,255
4753,3,255,255,255
4754,5,255,255,255
4755,23,255,255,255
4756,1,255,255,255
4757,1,255,255,255
4758,2,255,255,255
4759,40,255,255,255
4760,4,255,255,255
4761,1,255,255,255
4762,7,255,255,255
4763,84,255,255,255
4764,1,255,255,255
4765,2,255,255,255
4766,2,255,255,255
4767,21,255,255,255
4768,21,255,255,255
4769,1,255,255,255
4770,6,255,255,255
4771,8,255,255,255
4772,6,255,255,255
4773,3,255,255,255
4774,24,255,255,255
4775,7,255,255,255
4776,6,255,255,255
4777,1,255,255,255
4778,11,255,255,255
4779,17,255,255,255
4780,4,255,255,255
4781,3,255,255,255
4782,1,255,255,255
4783,2,255,255,255
4784,1,255,255,255
4785,3,255,255,255
4786,3,255,255,255
4787,7,255,255,255
4788,2,255,255,255
4789,2,255,255,255
4790,1,255,255,255
4791,4,255,255,255
4792,8,255,255,255
4793,12,255,255,255
4794,2,255,255,255
4795,16,255,255,255
4796,8,255,255,255
4797,1,255,255,255
4798,1,255,255,255
4799,1,255,255,255
4800,1,255,255,255
4801,4,255,255,255
4802,1,255,255,255
4803,2,255,255,255
4804,17,255,255,255
4805,1,255,255,255
4806,1,255,255,255
4807,1,255,255,255
4808,3,255,255,255
4809,130,255,255,255
4810,1,255,255,255
4811,14,255,255,255
4812,3,255,255,255
4813,17,255,255,255
4814,4,255,255,255
4815,24,255,255,255
4816,5,255,255,255
4817,17,255,255,255
4818,3,255,255,255
4819,13,255,255,255
4820,2,255,255,255
4821,3,255,255,255
4822,10,255,255,255
4823,7,255,255,255
4824,8,255,255,255
4825,1,255,255,255
4826,3,255,255,255
4827,9,255,255,255
4828,1,255,255,255
4829,42,255,255,255
4830,10,255,255,255
4831,1,255,255,255
4832,4,255,255,255
4833,2,255,255,255
4834,3,255,255,255
4835,12,255,255,255
4836,4,255,255,255
4837,1,255,255,255
4838,6,255,255,255
4839,1,255,255,255
4840,14,255,255,255
4841,3,255,255,255
4842,27,255,255,255
4843,4,255,255,255
4844,4,255,255,255
4845,1,255,255,255
4846,7,255,255,255
4847,1,255,255,255
4848,9,255,255,255
4849,1,255,255,255
4850,13,255,255,255
4851,17,255,255,255
4852,15,255,255,255
4853,7,255,255,255
4854,13,255,255,255
4855,2,255,255,255
4856,36,255,255,255
4857,6,255,255,255
4858,7,255,255,255
4859,5,255,255,255
4860,4,255,255,255
4861,104,255,255,255
4862,1,255,255,255
4863,1,255,255,255
4864,23,255,255,255
4865,18,255,255,255
4866,2,255,255,255
4867,6,255,255,255
4868,1,255,255,255
4869,2,255,255,255
4870,28,255,255,255
4871,1,255,255,255
4872,23,255,255,255
4873,4,255,255,255
4874,38,255,255,255
4875,2,255,255,255
4876,45,255,255,255
4877,20,255,255,255
4878,1,255,255,255
4879,14,255,255,255
4880,25,255,255,255
4881,2,255,255,255
4882,1,255,255,255
4883,3,255,255,255
4884,2,255,255,255
4885,1,255,255,255
4886,23,255,255,255
4887,2,255,255,255
4888,10,255,255,255
4889,2,255,255,255
4890,1,255,255,255
4891,4,255,255,255
4892,4,255,255,255
4893,8,255,255,255
4894,8,255,255,255
4895,5,255,255,255
4896,2,255,255,255
4897,1,255,255,255
4898,4,255,255,255
4899,1,255,255,255
4900,3,255,255,255
4901,2,255,255,255
4902,26,255,255,255
4903,10,255,255,255
4904,10,255,255,255
4905,5,255,255,255
4906,11,255,255,255
4907,13,255,255,255
4908,3,255,255,255
4909,3,255,255,255
4910,1,255,255,255
4911,3,255,255,255
4912,26,255,255,255
4913,18,255,255,255
4914,26,255,255,255
4915,7,255,255,255
4916,4,255,255,255
4917,2,255,255,255
4918,10,255,255,255
4919,1,255,255,255
4920,24,255,255,255
4921,2,255,255,255
4922,2,255,255,255
4923,20,255,255,255
4924,6,255,255,255
4925,7,255,255,255
4926,4,255,255,255
4927,5,255,255,255
4928,4,255,255,255
4929,5,255,255,255
4930,3,255,255,255
4931,4,255,255,255
4932,2,255,255,255
4933,2,255,255,255
4934,3,255,255,255
4935,1,255,255,255
4936,6,255,255,255
4937,1,255,255,255
4938,2,255,255,255
4939,5,255,255,255
4940,18,255,255,255
4941,3,255,255,255
4942,12,255,255,255
4943,17,255,255,255
4944,16,255,255,255
4945,14,255,255,255
4946,68,255,255,255
4947,9,255,255,255
4948,3,255,255,255
4949,38,255,255,255
4950,2,255,255,255
4951,13,255,255,255
4952,5,255,255,255
4953,63,255,255,255
4954,1,255,255,255
4955,1,255,255,255
4956,103,255,255,255
4957,13,255,255,255
4958,2,255,255,255
4959,10,255,255,255
4960,5,255,255,255
4961,88,255,255,255
4962,1,255,255,255
4963,1,255,255,255
4964,1,255,255,255
4965,2,255,255,255
4966,1,255,255,255
4967,2,255,255,255
4968,140,255,255,255
4969,5,255,255,255
4970,1,255,255,255
4971,1,255,255,255
4972,27,255,255,255
4973,17,255,255,255
4974,9,255,255,255
4975,2,255,255,255
4976,4,255,255,255
4977,4,255,255,255
4978,2,255,255,255
4979,53,255,255,255
4980,1,255,255,255
4981,4,255,255,255
4982,8,255,255,255
4983,1,255,255,255
4984,3,255,255,255
4985,2,255,255,255
4986,1,255,255,255
4987,8,255,255,255
4988,7,255,255,255
4989,6,255,255,255
4990,10,255,255,255
4991,1,255,255,255
4992,13,255,255,255
4993,13,255,255,255
4994,2,255,255,255
4995,1,255,255,255
4996,1,255,255,255
4997,14,255,255,255
4998,22,255,255,255
4999,10,255,255,255
5000,4,255,255,255
5001,1,255,255,255
5002,8,255,255,255
5003,2,255,255,255
5004,5,255,255,255
5005,1,255,255,255
5006,13,255,255,255
5007,2,255,255,255
5008,2,255,255,255
5009,5,255,255,255
5010,1,255,255,255
5011,2,255,255,255
5012,1,255,255,255
5013,1,255,255,255
5014,8,255,255,255
5015,3,255,255,255
5016,40,255,255,255
5017,2,255,255,255
5018,174,255,255,255
5019,165,255,255,255
5020,72,255,255,255
5021,5,255,255,255
5022,3,255,255,255
5023,7,255,255,255
5024,3,255,255,255
5025,2,255,255,255
5026,1,255,255,255
5027,9,255,255,255
5028,2,255,255,255
5029,1,255,255,255
5030,2,255,255,255
5031,1,255,255,255
5032,2,255,255,255
5033,25,255,255,255
5034,62,255,255,255
5035,1,255,255,255
5036,1,255,255,255
5037,2,255,255,255
5038,1,255,255,255
5039,2,255,255,255
5040,13,255,255,255
5041,1,255,255,255
5042,4,255,255,255
5043,9,255,255,255
5044,3,255,255,255
5045,2,255,255,255
5046,1,255,255,255
5047,1,255,255,255
5048,3,255,255,255
5049,1,255,255,255
5050,3,255,255,255
5051,24,255,255,255
5052,2,255,255,255
5053,6,255,255,255
5054,2,255,255,255
5055,8,255,255,255
5056,8,255,255,255
5057,16,255,255,255
5058,9,255,255,255
5059,179,255,255,255
5060,7,255,255,255
5061,6,255,255,255
5062,1,255,255,255
5063,3,255,255,255
5064,16,255,255,255
5065,66,255,255,255
5066,1,255,255,255
5067,1,255,255,255
5068,1,255,255,255
5069,6,255,255,255
5070,1,255,255,255
5071,1,255,255,255
5072,27,255,255,255
5073,13,255,255,255
5074,11,255,255,255
5075,13,255,255,255
5076,50,255,255,255
5077,5,255,255,255
5078,1,255,255,255
5079,1,255,255,255
5080,1,255,255,255
5081,1,255,255,255
5082,6,255,255,255
5083,2,255,255,255
5084,18,255,255,255
5085,5,255,255,255
5086,4,255,255,255
5087,6,255,255,255
5088,4,255,255,255
5089,48,255,255,255
5090,4,255,255,255
5091,5,255,255,255
5092,14,255,255,255
5093,9,255,255,255
5094,1,255,255,255
5095,32,255,255,255
5096,1,255,255,255
5097,1,255,255,255
5098,4,255,255,255
5099,24,255,255,255
5100,7,255,255,255
5101,1,255,255,255
5102,1,255,255,255
5103,1,255,255,255
5104,2,255,255,255
5105,5,255,255,255
5106,1,255,255,255
5107,59,255,255,255
5108,3,255,255,255
5109,5,255,255,255
5110,13,255,255,255
5111,2,255,255,255
5112,7,255,255,255
5113,10,255,255,255
5114,4,255,255,255
5115,24,255,255,255
5116,3,255,255,255
5117,2,255,255,255
5118,7,255,255,255
5119,3,255,255,255
5120,2,255,255,255
5121,4,255,255,255
5122,2,255,255,255
5123,4,255,255,255
5124,3,255,255,255
5125,2,255,255,255
5126,5,255,255,255
5127,3,255,255,255
5128,24,255,255,255
5129,2,255,255,255
5130,15,255,255,255
5131,1,255,255,255
5132,1,255,255,255
5133,1,255,255,255
5134,2,255,255,255
5135,2,255,255,255
5136,2,255,255,255
5137,1,255,255,255
5138,1,255,255,255
5139,4,255,255,255
5140,1,255,255,255
5141,2,255,255,255
5142,2,255,255,255
5143,30,255,255,255
5144,62,255,255,255
5145,25,255,255,255
5146,1,255,255,255
5147,2,255,255,255
5148,63,255,255,255
5149,1,255,255,255
5150,4,255,255,255
5151,14,255,255,255
5152,2,255,255,255
5153,1,255,255,255
5154,3,255,255,255
5155,1,255,255,255
5156,22,255,255,255
5157,10,255,255,255
5158,11,255,255,255
5159,111,255,255,255
5160,2,255,255,255
5161,8,255,255,255
5162,1,255,255,255
5163,1916,255,255,255
5164,1,255,255,255
5165,1,255,255,255
5166,1,255,255,255
5167,3,255,255,255
5168,3,255,255,255
